keyword,provider,is_brand,course_id,title,position,page
Chat GPT,brainymotion München,0,10352326066,Chat GPT & Coding,4,1
Chat GPT,StackFuel GmbH,0,10397548687,Chat GPT-Modelle und Data Analysis,5,1
Chat GPT,StackFuel GmbH,0,10397548741,Chat GPT-Modelle und Data Science,6,1
Chat GPT,New Horizons Akademie,0,10405010559,GenAIBIZ - Artificial Intelligence with generative AI Grundlagen - Making Chat GPT for YOU,7,1
Chat GPT,New Horizons Nord,0,10404419090,GenAIBIZ - Artificial Intelligence with generative AI Grundlagen - Making Chat GPT for YOU,8,1
Chat GPT,brainymotion,0,10406676872,"Projektmanager PRO mit Zusatzqualifikation Rechnungswesen 1, Finanzbuchhaltung",9,1
Chat GPT,brainymotion,0,10406679803,Agile Coach mit Zusatzqualifikation Programmieren mit Transact-SQL,10,1
Chat GPT,brainymotion,0,10406689920,Projektmanager PRO mit Zusatzqualifikation Microsoft Project Basics,11,1
Chat GPT,brainymotion,0,10406663654,IT Projektmanager*in Hybrid Infrastructure mit Zusatzqualifikation Grundlagen zu Microsoft Azure-Daten,12,1
Chat GPT,brainymotion,0,10406683437,KI-Manager*in mit Zusatzqualifikation Copilot für Adoption- & Implementierungsmanager,13,1
Chat GPT,brainymotion,0,10352500157,Agile Coach mit Zusatzqualifikation Erstellen von nativen Cloud-Apps mit Azure und Open-Source-Software,14,1
Chat GPT,brainymotion,0,10406689245,"Agile Coach mit Zusatzqualifikation Azure für Forscher, Teil 2: Cloudsicherheit und Kostenmanagement",15,1
Chat GPT,brainymotion,0,10352477785,IT Projektmanager*in Hybrid Infrastructure mit Zusatzqualifikation Copilot-Grundlagen,16,1
Chat GPT,brainymotion,0,10406686958,"IT Projektmanager*in Hybrid Infrastructure mit Zusatzqualifikation Java, Grundlagen",17,1
Chat GPT,brainymotion,0,10352496334,KI-Manager*in mit Zusatzqualifikation Build an Azure AI Vision solution,18,1
Chat GPT,brainymotion,0,10352480512,Projektmanager PRO mit Zusatzqualifikation Wirtschaftsenglisch - Elementary A2.2,19,1
Chat GPT,brainymotion,0,10406662457,Agile Coach mit Zusatzqualifikation Implementieren von Sicherheit über eine Pipeline mithilfe von Azure DevOps,20,1
Chat GPT,brainymotion,0,10406670807,"Agile Coach mit Zusatzqualifikation GitHub, Azure OpenAI, Microsoft 365 Copilot",21,2
Chat GPT,brainymotion,0,10406689128,KI-Manager*in mit Zusatzqualifikation Implement Real-Time Analytics with Microsoft Fabric,22,2
Chat GPT,brainymotion,0,10406674685,IT Projektmanager*in Hybrid Infrastructure mit Zusatzqualifikation Microsoft® Excel - ICDL Tabellenkalkulation (DLGI),23,2
Chat GPT,brainymotion,0,10352479411,"KI-Manager*in mit Zusatzqualifikation C++, Aufbaukurs",24,2
Chat GPT,brainymotion,0,10406660519,IT Projektmanager*in Hybrid Infrastructure mit Zusatzqualifikation SC-900:Microsoft Security Fundamentals,25,2
Claude,Talentspring Academy Group,0,10407902199,Claude,1,1
Claude,Digitale Leute School,0,10393437273,Claude Code für Product Owner,2,1
Claude,Digitale Leute School,0,10393437077,"Produktentwicklung mit Claude, ChatGPT und Gemini",3,1
Claude,GFU Cyrus AG,0,10407681497,Agentische Entwicklung mit Claude Code und Codex,4,1
Claude,ImpaQt Education Group,0,10393263943,Anthropic Claude für Discovery Questions Training,5,1
Claude,ImpaQt Education Group,0,10397018645,Anthropic Claude Optimierung für Textverständnis,6,1
Claude,ImpaQt Education Group,0,10393947876,Miro für Anthropic Claude Kollaboration Nutzen,7,1
Claude,Digitale Leute School,0,10368546525,"Claude, ChatGPT und Gemini für Entwickler",8,1
Claude,Itera Campus,0,10405049044,Anthropic Claude,9,1
Claude,Agile Heroes GmbH,0,10407638458,Claude-Code-Entwickler,10,1
Claude,Digitale Leute School,0,10399675614,ChatGPT und Claude Code im UX Design,11,1
Claude,ImpaQt Education Group,0,10397018685,Anthropic Claude Textanalyse für Entscheidungsvorbereitung,12,1
Claude,WBK Akademie GmbH,0,10405236665,"AI Project Manager mit Claude, Co-Pilot und Prompt Engineering",13,1
Claude,Learnix GmbH,0,10398772565,Claude im beruflichen Einsatz,14,1
Claude,Digitale Leute School,0,10393436939,Claude Code für Produktmanager,15,1
Claude,WBK Akademie GmbH,0,10397277745,"Projekte mit KI, Vibe Coding, Claude Code und AI Agents",16,1
Claude,Digitale Leute School,0,10393948405,Claude Code gezielt einsetzen,17,1
Claude,GFU Cyrus AG,0,10407681521,Claude Masterclass: Fortgeschrittene KI-Anwendungen und Automatisierung ohne Code,18,1
Claude,future Training & Consulting GmbH,0,10304763741,"Künstliche Intelligenz: Produktives Arbeiten mit ChatGPT, Claude und Gemini",19,1
Claude,Agile Heroes GmbH,0,10407637667,"Multi-KI-Tool-Spezialist für ChatGPT, Claude und Gemini",20,1
Claude,Agile Heroes GmbH,0,10407637662,Claude-Experte für KI-gestützte Textarbeit,21,2
Claude,WBK Akademie GmbH,0,10396179857,"Projekte mit KI, Hermes, Claude Code und Codex",22,2
Claude,WBK Akademie GmbH,0,10391987652,"Projekte mit KI, Openclaw, Claude Code und Agentic AI - Advanced",23,2
Claude,Talentspring Academy Group,0,991050,"Generative KI - Text, Bild und Video mit ChatGPT, Midjourney und Claude",24,2
Claude,Education partners GmbH,0,10402457261,"Large Language Models - ChatGPT, Claude und Co.",25,2
Co-Pilot,WBK Akademie GmbH,0,10405236665,"AI Project Manager mit Claude, Co-Pilot und Prompt Engineering",1,1
Co-Pilot,cimdata Bildungsakademie GmbH,0,10390953619,Interfacedesign mit Figma III: Design-Development Workflow und Design Systeme,2,1
Co-Pilot,A-Leecon GmbH,0,10393689459,KI und datengestützte Analyse,3,1
Co-Pilot,StackFuel GmbH,0,10391027794,Generative KI - Automatisierung im Büroalltag,4,1
Co-Pilot,Learning Digital Academy GmbH,0,10406735169,Scrum PSPO 1 - Modul generativer KI,5,1
Co-Pilot,Learning Digital Academy GmbH,0,10408382417,Prince2 Agile mit Prompting für KI-Tools,6,1
Co-Pilot,Learning Digital Academy GmbH,0,10408397477,Scrum PSM 1 - Modul generativer KI,7,1
Co-Pilot,Learning Digital Academy GmbH,0,10408394269,PRINCE2 Foundation und KI-Tools,8,1
Co-Pilot,A-Leecon GmbH,0,10393653677,Datenanalyse mit Künstlicher Intelligenz und Grundlagen des agilen Projektmanagements,9,1
Co-Pilot,ifmera academy GmbH,0,10389179949,Das Verkaufsgespräch - Die 7 Phasen,10,1
Co-Pilot,A-Leecon GmbH,0,10393770200,"Maschinelles Lernen, Datenanalyse und KI-gestützte Contenterstellung im Marketing",11,1
Co-Pilot,A-Leecon GmbH,0,10393667647,KI-gestützte Datenanalyse und PRINCE2® 7 - Practitioner,12,1
Co-Pilot,HECKER CONSULTING,0,10349996104,React Testen mit Copilot,13,1
Co-Pilot,A-Leecon GmbH,0,10393669113,"KI-Anwendungen im Projektmanagement, datenbasierte Analyse und Implementierung eines ISMS nach ISO 27001",14,1
Co-Pilot,A-Leecon GmbH,0,10393761966,Datenanalyse mit Künstlicher Intelligenz und PRINCE2 7 Practitioner Kenntnisse,15,1
Co-Pilot,A-Leecon GmbH,0,10393649896,Marketingstrategie und Datenanalyse mit KI,16,1
Co-Pilot,LUTZ + GRUB ACADEMY GmbH,0,10337792204,Projektmanager digitale Transformation,17,1
Co-Pilot,A-Leecon GmbH,0,10393770975,KI-gestützte Datenanalyse und ITIL® 4 Strategie,18,1
Co-Pilot,A-Leecon GmbH,0,10393768230,"Finanzbuchhaltung-Spezialisierung ChatGPT-Anwendungen: Monatsabschluss, Eingangsrechnungs-Triage, Buchungs-Workflows",19,1
Co-Pilot,A-Leecon GmbH,0,10393755015,"KI-Einsatz im Berufsalltag: Projekte steuern, Daten auswerten und Marketingtexte erstellen",20,1
Co-Pilot,A-Leecon GmbH,0,10393707988,"KI im Projektmanagement, KI-gestützte Datenanalyse und ITIL 4 DPI: Direct, Plan and Improve",21,2
Co-Pilot,A-Leecon GmbH,0,10393779550,"Weiterbildung ITIL Foundation: Konditions-Pflege, CRM-Pflege und Wochen-Reports für Vertriebsassistenzen",22,2
Co-Pilot,A-Leecon GmbH,0,10393749225,"Weiterbildung PRINCE2 Agile: Verhandlungs-Pakete, Lieferanten-Scorecards und Sourcing-Strategien für Einkaufsprofile",23,2
Co-Pilot,A-Leecon GmbH,0,10393736220,"KI-Anwendungen in Projektmanagement, Datenanalyse und Kommunikation mit ChatGPT",24,2
Co-Pilot,A-Leecon GmbH,0,10393783011,"Renewal-Verhandlungen, Strategie-Decks und Sponsor-Pflege mit PRINCE2 Methodik - Key-Account-Profile-Spezialisierung",25,2
Content Creation mit KI,COMCAVE.COLLEGE GmbH,0,10397906776,KI Content Creation im digitalen Marketing,1,1
Content Creation mit KI,Masters of Digital GmbH,0,10407685789,Digital Content Creation mit KI,2,1
Content Creation mit KI,COMCAVE.COLLEGE GmbH,0,10397881857,KI Content Creation im Change Management,3,1
Content Creation mit KI,COMCAVE.COLLEGE GmbH,0,10397900745,KI Content Creation im Vertrieb,4,1
Content Creation mit KI,Masters of Digital GmbH,0,10399674579,KI Creation für Content Management Systeme,5,1
Content Creation mit KI,cimdata Bildungsakademie GmbH,0,10390954358,KI-gestütztes Content Marketing & Content Creation,6,1
Content Creation mit KI,COMCAVE.COLLEGE GmbH,0,10397917166,KI Creation für Content Management Systeme,7,1
Content Creation mit KI,Learning Digital Academy GmbH,0,10406722378,KI Creation für Content Management Systeme,8,1
Content Creation mit KI,COMCAVE.COLLEGE GmbH,0,10399043049,Prompt Engineering - Content Creation mit KI,9,1
Content Creation mit KI,future Training & Consulting GmbH,0,10193816084,"Prompt Engineering: Generative KI für Content Creation (ChatGPT, DALL-E & Midjourney)",10,1
Content Creation mit KI,Talentspring Academy Group,0,10407850558,KI Content Creation,11,1
Content Creation mit KI,mycareernow,0,10396969778,"Social Media Marketing und Content Creation: Grundlagen, SEO, SEA und KI-Anwendungen",12,1
Content Creation mit KI,Bildung Next Level GmbH,0,10345412223,KI im Social Media Marketing mit Content Creation,13,1
Content Creation mit KI,COMCAVE.COLLEGE GmbH,0,10397908376,Content Creation - Social Media,14,1
Content Creation mit KI,COMCAVE.COLLEGE GmbH,0,10397903379,KI Manager - AI Content Creation im HRM und Employer Branding,15,1
Content Creation mit KI,future Training & Consulting GmbH,0,10304763086,Canva - Professionelle Content Creation und ChatGPT,16,1
Content Creation mit KI,DCI Digital Career Institute GmbH,0,10408496871,Content Creation,17,1
Content Creation mit KI,WBS TRAINING SE,0,10407246069,Content Creation,18,1
Content Creation mit KI,Business Trends Academy,0,10400959332,Content Marketing und Content Creation,19,1
Content Creation mit KI,XDi - Experience Design Institut GmbH,0,10407886478,KI Prompt Engineering & AI Content Creation,20,1
Content Creation mit KI,Distart Education GmbH,0,10315967884,Performance Marketing und Content Creation,21,2
Content Creation mit KI,Bildungsinstitut Gros,0,10408790734,"Social Media Manager:in - Content Creation, Meta Ads, Performance Marketing & KI-Tools",22,2
Content Creation mit KI,ifmera academy GmbH,0,10389181307,Content Creation mit KI,23,2
Content Creation mit KI,IHK Akademie Schwaben,0,10309169253,Social Media Content Creation & UGC: Mit kreativem Content die Zielgruppe begeistern!,24,2
Content Creation mit KI,COMCAVE.COLLEGE GmbH,0,10397900352,KI Content Creation für visuelles Marketing und Social Media in der Medienproduktion,25,2
Content Creator Kurs,ecomex GmbH & Co. KG,1,10396797732,Content Creator Kurs,1,1
Content Creator Kurs,cimdata Bildungsakademie GmbH,0,10390972234,Content Creator und KI advanced,2,1
Content Creator Kurs,Distart Education GmbH,0,10318997157,Soziale Netzwerke für Content-Creator,3,1
Content Creator Kurs,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,0,10404988685,Social Media Content Creator,4,1
Content Creator Kurs,Distart Education GmbH,0,10345495224,Online Marketing fur Content-Creator,5,1
Content Creator Kurs,Distart Education GmbH,0,10296362165,Digital Marketing für Content-Creator,6,1
Content Creator Kurs,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,0,10396961457,Social Media Content Creator,7,1
Content Creator Kurs,Distart Education GmbH,0,10345702350,Videografie für Content-Creator,8,1
Content Creator Kurs,Lecturio GmbH,0,10398867662,Social Media Content Creator,9,1
Content Creator Kurs,Bildungswerk der Hessischen Wirtschaft e. V.,0,10403387244,Social Media Content Creator,10,1
Content Creator Kurs,TÜV Rheinland Akademie GmbH,0,10396818141,Social Media Content Creator,11,1
Content Creator Kurs,TERTIA Berufsförderung GmbH & Co. KG,0,10351124780,Social Media Content Creator,12,1
Content Creator Kurs,Wirtschaftsakademie Küster GmbH,0,10351109266,Social Media Content Creator,13,1
Content Creator Kurs,Berger Bildungsinstitut GmbH,0,10404887659,Social Media Content Creator,14,1
Content Creator Kurs,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,0,10387830915,Social Media Content Creator,15,1
Content Creator Kurs,Bildungswerk der nordhessischen Wirtschaft gemeinnützige GmbH,0,10351580136,Social Media Content Creator,16,1
Content Creator Kurs,Donner + Partner GmbH Baden-Württemberg,0,10308561759,Social Media Content Creator,17,1
Content Creator Kurs,Bildungsinsel GmbH,0,10351330268,Social Media Content Creator,18,1
Content Creator Kurs,its digital akademie GmbH,0,10403380172,Social Media Content Creator,19,1
Content Creator Kurs,QZA UG (haftungsbeschränkt),0,10378843242,Social Media Content Creator,20,1
Content Creator Kurs,Z&P Schulung GmbH,0,10301623621,Social Media Content Creator,21,2
Content Creator Kurs,Distart Education GmbH,0,10345511617,Community Management für Content-Creator,22,2
Content Creator Kurs,BilSE-Institut für Bildung und Forschung GmbH,0,10351336568,Social Media Content Creator,23,2
Content Creator Kurs,GfM GmbH & Co. KG,0,10353570291,Social Media Content Creator,24,2
Content Creator Kurs,Distart Education GmbH,0,10289234772,Social Media Marketing für Content-Creator,25,2
Content Creator Weiterbildung,velpTEC GmbH,0,10404678197,Social Content Creator:in,1,1
Content Creator Weiterbildung,cimdata Bildungsakademie GmbH,0,10390972234,Content Creator und KI advanced,2,1
Content Creator Weiterbildung,velpTEC GmbH,0,10405875869,GEO Content Creator:in,3,1
Content Creator Weiterbildung,velpTEC GmbH,0,10405918505,Creator Content Marketing,4,1
Content Creator Weiterbildung,Wildner Akademie für Digitale Wirtschaft & Management,0,10128509454,Content Creator,5,1
Content Creator Weiterbildung,Distart Education GmbH,0,10345495224,Online Marketing fur Content-Creator,6,1
Content Creator Weiterbildung,Distart Education GmbH,0,10296362165,Digital Marketing für Content-Creator,7,1
Content Creator Weiterbildung,Masters of Digital GmbH,0,10387740628,Social Media Manager/in und Content Creator/in,8,1
Content Creator Weiterbildung,Distart Education GmbH,0,10345511617,Community Management für Content-Creator,9,1
Content Creator Weiterbildung,Distart Education GmbH,0,10289234772,Social Media Marketing für Content-Creator,10,1
Content Creator Weiterbildung,Distart Education GmbH,0,10296505358,Social Media Management für Content-Creator,11,1
Content Creator Weiterbildung,Business Trends Academy,0,10407547476,Content Marketing Manager und Content Creator,12,1
Content Creator Weiterbildung,Masters of Digital GmbH,0,10380015423,Marketing mit Künstlicher Intelligenz: Content Creator und Medienproduktion,13,1
Content Creator Weiterbildung,Business Trends Academy,0,10406506509,"Content Creator und Storytelling Creator für Social Media: Facebook, Instagram, TikTok",14,1
Content Creator Weiterbildung,velpTEC GmbH,0,10404674541,Digital Content Creator (m/w/d),15,1
Content Creator Weiterbildung,Distart Education GmbH,0,10385713388,Content Marketing für Creator,16,1
Content Creator Weiterbildung,Business Trends Academy,0,10406700485,Digital Content Marketing mit Digital Content Creator,17,1
Content Creator Weiterbildung,Digitale Leute School,0,10399675584,UX-Grundlagen für Content Creator,18,1
Content Creator Weiterbildung,Masters of Digital GmbH,0,10314532181,TikTok Ads für Content Creator,19,1
Content Creator Weiterbildung,Distart Education GmbH,0,10320384971,Video- und Bildbearbeitung für Content-Creator,20,1
Content Creator Weiterbildung,Masters of Digital GmbH,0,10400886043,Fortgeschrittener Content Creator: Innovator in Social Media Creation und Storytelling,21,2
Content Creator Weiterbildung,Business Trends Academy,0,10406502278,"Content Creator im Marketing: Videobearbeitung, Bildbearbeitung, Podcasts",22,2
Content Creator Weiterbildung,Business Trends Academy,0,10406506221,"Content Creator Bilder, Fotos, Filme und Videos",23,2
Content Creator Weiterbildung,ecomex GmbH & Co. KG,1,10396797732,Content Creator Kurs,24,2
Content Creator Weiterbildung,ecomex GmbH & Co. KG,1,10406613406,Design Thinking für Content Creator,25,2
Content erstellen mit KI,A-Leecon GmbH,0,10389248909,Marketing-Texte und Content mit KI erstellen,1,1
Content erstellen mit KI,Masters of Digital GmbH,0,10384436548,Content und KI,2,1
Content erstellen mit KI,A-Leecon GmbH,0,10390264857,KI-Bilder & Visuals erstellen - ChatGPT & Gemini,3,1
Content erstellen mit KI,Masters of Digital GmbH,0,10380023086,Performance Marketing mit KI: Online und Content Strategie,4,1
Content erstellen mit KI,Karriere Tutor GmbH,0,10379455930,WordPress und KI-Unterstützung,5,1
Content erstellen mit KI,Masters of Digital GmbH,0,10407701954,Content-Strategien für YouTube mit KI,6,1
Content erstellen mit KI,Masters of Digital GmbH,0,10407704657,Content Produktion mit KI,7,1
Content erstellen mit KI,WBS TRAINING SE,0,10407242745,KI Content Engineer,8,1
Content erstellen mit KI,cimdata Bildungsakademie GmbH,0,10401812672,KI-Content Manager:in,9,1
Content erstellen mit KI,Masters of Digital GmbH,0,10407699554,Content Marketing und Video-Storytelling mit KI,10,1
Content erstellen mit KI,Masters of Digital GmbH,0,10407685789,Digital Content Creation mit KI,11,1
Content erstellen mit KI,Bildung Next Level GmbH,0,10344970439,Webdesign und Content Spezialist mit KI,12,1
Content erstellen mit KI,WBS TRAINING SE,0,10407252687,KI Medien- und Content Gestalter:in,13,1
Content erstellen mit KI,cimdata Bildungsakademie GmbH,0,10390976097,HTML und CMS advanced mit KI basics,14,1
Content erstellen mit KI,Masters of Digital GmbH,0,10399674579,KI Creation für Content Management Systeme,15,1
Content erstellen mit KI,Nest Academy GmbH,0,10398569045,Content Marketing Grundlagen mit KI,16,1
Content erstellen mit KI,Masters of Digital GmbH,0,10407699483,Content Marketing für E-Commerce mit KI,17,1
